Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0044459~plasma membrane part	171	18.957871396895786	3.1575603185148313E-13	10791, 90134, 5167, 3084, 6557, 338557, 55040, 728441, 5733, 10893, 388336, 4897, 489, 150, 1524, 6967, 85320, 441027, 480, 3485, 40, 25823, 23136, 1826, 29993, 6563, 6564, 84539, 10718, 54997, 23704, 5745, 5174, 4036, 2322, 1902, 9254, 196051, 9543, 6983, 4886, 3717, 27328, 3354, 3497, 25837, 2847, 3494, 1811, 8869, 80031, 4935, 6579, 9369, 79820, 54886, 9368, 22997, 81031, 4584, 253559, 623, 23017, 389816, 108, 9635, 23428, 57419, 7043, 9619, 27202, 27092, 3118, 150084, 64084, 30061, 799, 23620, 64005, 400935, 7053, 152273, 7434, 7433, 399, 5239, 3932, 7054, 2914, 6725, 57828, 786, 11255, 2705, 1048, 57535, 3781, 157855, 2679, 3779, 2899, 3778, 2046, 2902, 1137, 2065, 776, 301, 6506, 160728, 2264, 6833, 8061, 2900, 8825, 1234, 7380, 1237, 2563, 26047, 57497, 255189, 2566, 2567, 60401, 168507, 11045, 3249, 22953, 10268, 2359, 1740, 92086, 3503, 869, 140730, 3760, 1499, 3754, 56139, 3752, 6542, 5799, 1365, 5304, 4326, 9120, 157724, 2045, 4671, 2925, 2346, 1363, 2690, 56141, 857, 1012, 8912, 8911, 6531, 357, 2867, 120892, 3767, 3768, 56144, 56145, 10786, 3667, 7369, 89766	682	2552	17449	1.7143583550133756	1.8881696206562992E-10	1.8881696206562992E-10	4.66127136888872E-10
GOTERM_CC_ALL	GO:0071944~cell periphery	281	31.1529933481153	4.568173669811729E-12	8419, 90134, 54102, 3084, 10893, 5733, 388336, 4897, 126353, 150, 79083, 85320, 3485, 40, 23136, 1826, 80736, 64881, 10718, 56341, 54997, 5745, 23647, 2322, 196051, 26, 1087, 4886, 3717, 164656, 123872, 3497, 353345, 2847, 3494, 1811, 8869, 51761, 7200, 2844, 203328, 23533, 5618, 54886, 79820, 124274, 100128927, 820, 2974, 623, 253559, 27289, 389816, 23017, 222008, 7043, 27092, 816, 150084, 27198, 64084, 30061, 23620, 143425, 4100, 7053, 22917, 5239, 3932, 7054, 111, 157855, 7455, 57580, 2679, 2899, 2675, 2674, 56106, 146395, 147719, 55911, 5320, 301, 50863, 5604, 160728, 7783, 2264, 196883, 8061, 8825, 7380, 7248, 2563, 255189, 57497, 26047, 2566, 2567, 168507, 3249, 2359, 10268, 3503, 869, 140730, 51655, 1499, 341359, 84059, 8909, 5304, 4326, 157724, 4137, 4671, 2346, 152330, 2690, 857, 27151, 8912, 8911, 2867, 120892, 10786, 7369, 83992, 89766, 9452, 5167, 26166, 10791, 1008, 1005, 6557, 1006, 55040, 728441, 338557, 2099, 489, 1524, 441027, 6967, 480, 29850, 25823, 9651, 29993, 6563, 116337, 92714, 84539, 6564, 2155, 26154, 6549, 23704, 5174, 4036, 4193, 1902, 9254, 9543, 6983, 27328, 3354, 27124, 25837, 54328, 80031, 4935, 6579, 9369, 9368, 22997, 81031, 5801, 4584, 108, 23329, 26996, 9635, 389434, 23428, 57419, 6004, 2173, 9619, 27202, 29760, 27201, 3118, 799, 51802, 64005, 5054, 400935, 152273, 7434, 7433, 79570, 644672, 399, 11122, 2914, 431705, 6725, 57828, 5894, 786, 5578, 11255, 1048, 2705, 57535, 25924, 3781, 9283, 2813, 10396, 54857, 3779, 3778, 388, 202915, 1154, 3577, 2046, 5580, 247, 2902, 1137, 2065, 771, 776, 341640, 390275, 57628, 6506, 6833, 2900, 1234, 1041, 1237, 594855, 60401, 91828, 11045, 22953, 1740, 92086, 3760, 3754, 56139, 3752, 6542, 5799, 25849, 1365, 9120, 2045, 1733, 2925, 1363, 56141, 1012, 8000, 357, 6531, 9844, 3767, 56144, 3768, 56145, 57101, 3667, 259, 9515	682	5068	17449	1.4185866931144067	2.731737946959356E-9	1.365868973479678E-9	6.743694491717633E-9
GOTERM_CC_ALL	GO:0005886~plasma membrane	275	30.48780487804878	8.53204700599116E-12	8419, 90134, 54102, 3084, 10893, 5733, 388336, 4897, 126353, 150, 85320, 3485, 40, 23136, 1826, 80736, 64881, 10718, 56341, 54997, 5745, 23647, 2322, 196051, 26, 1087, 4886, 3717, 164656, 123872, 3497, 353345, 2847, 3494, 1811, 8869, 51761, 7200, 2844, 203328, 23533, 5618, 54886, 79820, 124274, 100128927, 2974, 623, 253559, 27289, 389816, 23017, 222008, 7043, 27092, 816, 150084, 27198, 64084, 30061, 23620, 143425, 4100, 7053, 22917, 5239, 3932, 7054, 111, 157855, 7455, 57580, 2679, 2899, 2675, 2674, 56106, 146395, 147719, 55911, 5320, 301, 5604, 50863, 160728, 7783, 2264, 196883, 8061, 8825, 7380, 7248, 2563, 255189, 57497, 26047, 2566, 2567, 168507, 3249, 2359, 10268, 3503, 869, 140730, 51655, 1499, 341359, 84059, 8909, 5304, 4326, 157724, 4137, 4671, 2346, 152330, 2690, 857, 27151, 8912, 8911, 2867, 120892, 10786, 7369, 89766, 9452, 5167, 26166, 10791, 1008, 1005, 6557, 1006, 55040, 728441, 338557, 2099, 489, 1524, 441027, 6967, 480, 29850, 25823, 9651, 29993, 6563, 116337, 84539, 6564, 92714, 2155, 26154, 6549, 23704, 5174, 4036, 4193, 1902, 9254, 9543, 6983, 27328, 3354, 27124, 25837, 54328, 80031, 4935, 6579, 9369, 9368, 22997, 81031, 5801, 4584, 108, 23329, 26996, 9635, 389434, 23428, 57419, 6004, 9619, 27202, 29760, 27201, 3118, 799, 51802, 64005, 5054, 400935, 152273, 7434, 7433, 79570, 644672, 399, 11122, 2914, 431705, 6725, 57828, 5894, 786, 5578, 11255, 1048, 2705, 57535, 3781, 9283, 2813, 10396, 54857, 3779, 3778, 388, 202915, 1154, 3577, 2046, 5580, 247, 2902, 1137, 2065, 771, 776, 341640, 390275, 57628, 6506, 6833, 2900, 1234, 1041, 1237, 594855, 60401, 11045, 22953, 1740, 92086, 3760, 3754, 56139, 3752, 6542, 5799, 25849, 1365, 9120, 2045, 1733, 2925, 1363, 56141, 1012, 8000, 357, 6531, 9844, 3767, 56144, 3768, 56145, 57101, 3667, 259, 9515	682	4955	17449	1.4199570326486766	5.102174238658108E-9	1.7007247832268035E-9	1.2595458009911908E-8
GOTERM_BP_ALL	GO:0044765~single-organism transport	190	21.06430155210643	1.8685261160589365E-9	91662, 7494, 10791, 90134, 5167, 440915, 1191, 54102, 3084, 6557, 338557, 5733, 8678, 489, 90993, 150, 6414, 79083, 85320, 480, 29850, 40, 80736, 29993, 6563, 55024, 116337, 6564, 26154, 54997, 10809, 10140, 6549, 51237, 23704, 5174, 4036, 1428, 8499, 8938, 9254, 1081, 196051, 347, 8682, 3717, 3354, 3497, 25837, 32, 3494, 1811, 51761, 7200, 4790, 10815, 4935, 6579, 2625, 9369, 1432, 9368, 5618, 319, 81031, 18, 820, 623, 389816, 10110, 9635, 23428, 9022, 57419, 7043, 9619, 27202, 596, 27092, 65266, 816, 83733, 30061, 9370, 799, 51802, 189, 5569, 143425, 64005, 5054, 150000, 79570, 8435, 3932, 7054, 7021, 2914, 94160, 786, 5894, 5578, 11255, 111, 2705, 25924, 3781, 157855, 2475, 10396, 7123, 3779, 153328, 2899, 3778, 4151, 5267, 3577, 1345, 247, 5265, 5580, 84179, 2902, 55911, 1137, 2065, 771, 5320, 776, 301, 57628, 6506, 160728, 7783, 6833, 2900, 8825, 1234, 7380, 7248, 2257, 2563, 594855, 255189, 2566, 2567, 91828, 168507, 3249, 22953, 3263, 10268, 6441, 6143, 3503, 869, 1027, 140730, 3760, 1499, 3754, 3752, 6542, 341359, 5799, 5304, 9120, 157724, 4137, 6623, 84766, 2690, 857, 8912, 54847, 10551, 8911, 283229, 6531, 357, 2867, 120892, 3767, 9844, 3768, 57101, 10786, 3667, 9515	620	3325	16132	1.4868202764976959	1.1446525458480572E-5	1.1446525458480572E-5	3.631932921077663E-6
GOTERM_CC_ALL	GO:0044425~membrane part	339	37.58314855875832	2.0507506439357027E-9	7494, 90134, 54102, 64090, 3084, 5733, 10893, 54490, 388336, 4897, 150, 85320, 3485, 388633, 40, 23136, 1826, 80736, 64881, 10718, 54997, 100505993, 5745, 1084, 2322, 196051, 64478, 54898, 1087, 4886, 3717, 164656, 3497, 353345, 2847, 3494, 1811, 55365, 8869, 51761, 2844, 138065, 84689, 203328, 161145, 23533, 10321, 5618, 54886, 79820, 124274, 100271846, 729238, 623, 253559, 5346, 389816, 23017, 347741, 89876, 57613, 222008, 7043, 27092, 816, 150084, 83733, 27198, 64084, 30061, 23620, 143425, 7053, 641455, 22917, 5239, 8435, 3932, 7054, 11226, 442117, 111, 4753, 148327, 157855, 7455, 2475, 2679, 2899, 2675, 56106, 146852, 2674, 146395, 84179, 147719, 5320, 301, 50863, 64579, 160728, 7783, 2264, 196883, 8061, 8825, 7380, 9215, 165679, 2563, 255189, 57497, 26047, 220441, 2566, 2567, 168507, 3249, 388588, 2359, 10268, 163720, 3503, 869, 140730, 1499, 9717, 341359, 643008, 285368, 84059, 5304, 4326, 126410, 157724, 4671, 2346, 152330, 266722, 8608, 2690, 857, 125981, 8912, 8911, 2867, 120892, 10786, 7363, 7369, 7367, 89766, 7366, 9452, 728588, 5167, 10791, 1008, 1005, 6557, 340895, 1006, 55040, 728441, 338557, 8534, 196446, 8678, 2099, 489, 90993, 1524, 6966, 441027, 6967, 480, 29850, 116285, 25823, 6563, 29993, 116337, 84539, 6564, 23302, 26154, 6549, 23704, 5174, 255027, 4036, 1902, 9254, 9543, 79153, 6983, 114815, 64409, 27328, 3354, 11283, 25837, 54328, 80031, 4935, 10815, 6579, 51207, 9369, 9368, 64711, 144110, 92840, 1917, 81031, 22997, 9027, 5801, 4584, 346689, 108, 26996, 9635, 389434, 9022, 23428, 387914, 57419, 6004, 124872, 9619, 27202, 596, 27201, 598, 3118, 100127206, 112817, 799, 51802, 6817, 64005, 400935, 150000, 152273, 283987, 7434, 7433, 79570, 644672, 399, 11122, 2914, 56967, 1572, 6725, 57828, 94160, 786, 11255, 1048, 2705, 57535, 3781, 9283, 2813, 10396, 3779, 54857, 153328, 3778, 123099, 202915, 3577, 2046, 1345, 247, 2902, 1137, 771, 2065, 776, 341640, 390275, 57628, 6506, 8778, 6833, 2900, 6252, 79258, 1234, 400500, 1237, 9687, 51338, 1555, 60401, 388021, 11045, 22953, 57452, 1740, 6441, 92086, 56654, 3760, 1548, 64377, 1549, 3754, 56139, 3752, 6542, 5799, 25849, 654429, 1365, 9120, 195814, 554236, 11264, 2045, 1733, 2925, 1363, 56141, 1012, 8000, 54847, 357, 6531, 3767, 56144, 3768, 56145, 57101, 3667, 9515	682	6748	17449	1.285318599884923	1.2263481561358702E-6	3.0658718008780284E-7	3.027419637202655E-6
GOTERM_CC_ALL	GO:0031226~intrinsic component of plasma membrane	113	12.527716186252771	3.2127898272027038E-9	10791, 5167, 90134, 3084, 338557, 5733, 728441, 10893, 4897, 388336, 489, 150, 1524, 85320, 441027, 6967, 480, 40, 25823, 1826, 6563, 84539, 6564, 10718, 5745, 2322, 1902, 196051, 9543, 6983, 4886, 27328, 3354, 25837, 2847, 1811, 8869, 80031, 6579, 9369, 54886, 81031, 623, 253559, 389816, 108, 23428, 9635, 57419, 27202, 9619, 27092, 3118, 30061, 799, 23620, 400935, 7434, 7433, 2914, 11255, 1048, 57535, 157855, 3779, 2679, 2899, 3778, 2046, 2902, 1137, 2065, 160728, 2264, 6833, 2900, 1234, 1237, 2563, 26047, 2566, 60401, 3249, 11045, 22953, 2359, 10268, 1740, 92086, 3760, 3754, 56139, 3752, 6542, 5799, 1365, 4326, 9120, 157724, 2045, 2346, 2925, 56141, 2690, 857, 6531, 3767, 2867, 56144, 3768, 56145, 10786, 3667	682	1648	17449	1.754314302593742	1.9212464650308902E-6	3.842495882588892E-7	4.742879267105593E-6
GOTERM_CC_ALL	GO:0005887~integral component of plasma membrane	109	12.084257206208427	5.185984273254241E-9	5167, 90134, 10791, 3084, 338557, 5733, 10893, 4897, 388336, 489, 150, 1524, 85320, 441027, 6967, 480, 40, 25823, 1826, 6563, 84539, 6564, 10718, 5745, 2322, 1902, 196051, 9543, 6983, 4886, 27328, 3354, 2847, 1811, 8869, 80031, 6579, 9369, 54886, 81031, 623, 253559, 389816, 108, 23428, 9635, 57419, 27202, 9619, 27092, 3118, 799, 30061, 23620, 400935, 7434, 7433, 2914, 11255, 1048, 57535, 157855, 3779, 2899, 3778, 2046, 2902, 1137, 2065, 160728, 2264, 6833, 2900, 1234, 1237, 2563, 26047, 2566, 60401, 3249, 11045, 22953, 2359, 10268, 1740, 3760, 3754, 56139, 3752, 6542, 5799, 1365, 4326, 9120, 157724, 2045, 2346, 2925, 56141, 2690, 857, 6531, 3767, 2867, 56144, 3768, 56145, 3667, 10786	682	1584	17449	1.7605869916170502	3.1012138158592606E-6	5.168696372015447E-7	7.655806499862194E-6
GOTERM_BP_ALL	GO:0044707~single-multicellular organism process	291	32.26164079822617	5.719313921439189E-9	7494, 8419, 91662, 1191, 3084, 10893, 5733, 4897, 10202, 150, 59344, 10612, 3925, 40, 23136, 1826, 7066, 339479, 56914, 10718, 4488, 54997, 55224, 5745, 2322, 3488, 3487, 1081, 6097, 347, 1585, 4886, 3717, 164656, 123872, 2331, 3494, 32, 55365, 401, 51761, 388743, 7200, 2844, 4790, 23533, 3849, 1432, 5618, 54886, 79820, 146556, 653269, 18, 100128927, 820, 729238, 27289, 23017, 57616, 51195, 1846, 7043, 27092, 65266, 816, 2309, 64084, 30061, 5626, 340533, 7053, 50604, 1472, 8435, 3932, 7054, 5126, 4661, 840, 222171, 161497, 111, 126520, 57580, 2475, 2675, 430, 146852, 2674, 56005, 4151, 10753, 124857, 5320, 301, 50863, 5604, 80319, 5925, 196883, 8061, 144347, 9211, 8825, 8456, 7380, 7248, 9215, 2257, 29949, 5121, 57497, 26047, 2566, 168507, 6195, 3249, 863, 869, 10365, 79727, 1499, 84059, 5304, 4326, 4137, 4671, 4674, 152330, 2690, 857, 125981, 148345, 8912, 10551, 8911, 2867, 120892, 7369, 83992, 89766, 9452, 5167, 10791, 282996, 338557, 1396, 8678, 2099, 90993, 84530, 1524, 6414, 4821, 29993, 55024, 6564, 2155, 26154, 10140, 1280, 7547, 4036, 9547, 4193, 4588, 1902, 9254, 80237, 1381, 10002, 27124, 25837, 10912, 54328, 80031, 3211, 10143, 23316, 27019, 9369, 2625, 9368, 22997, 3899, 2078, 8646, 4583, 5801, 25803, 4586, 162466, 1501, 108, 387914, 2173, 9619, 5153, 27202, 29760, 596, 598, 4010, 9370, 799, 4435, 5054, 7433, 147381, 399, 84215, 6657, 7021, 6658, 401138, 57828, 5894, 786, 431707, 5578, 649, 2705, 3781, 219793, 9283, 7123, 10396, 54857, 1050, 3779, 114770, 388, 2046, 5265, 5580, 247, 5075, 2902, 2067, 1137, 128178, 56955, 2065, 5076, 7033, 776, 341640, 3303, 390275, 51052, 6506, 284340, 7031, 6252, 1041, 80139, 29072, 3642, 231, 60401, 22953, 1740, 6441, 5087, 6143, 5083, 3169, 1027, 3760, 121643, 121549, 64377, 56139, 3752, 6542, 654429, 4904, 2045, 6623, 1363, 56141, 1012, 124220, 64388, 357, 6531, 56144, 3768, 56145, 6426	620	5776	16132	1.31087816102225	3.503590334952289E-5	1.7518105116742788E-5	1.1116871012628593E-5
GOTERM_BP_ALL	GO:0065008~regulation of biological quality	193	21.396895787139687	7.730124898942088E-9	7494, 91662, 5167, 90134, 1191, 340895, 3084, 5733, 338557, 2099, 388336, 4897, 489, 10202, 440503, 150, 1524, 59344, 480, 116285, 40, 23136, 1826, 80736, 2155, 54997, 26154, 84941, 1280, 6549, 5745, 255027, 23647, 1428, 8499, 2322, 6359, 3488, 4193, 1902, 4588, 1081, 9254, 8938, 64478, 1585, 4886, 1381, 3717, 164656, 8309, 89846, 3354, 2847, 3494, 32, 1811, 51761, 7200, 2844, 80031, 4790, 23316, 10815, 23533, 2625, 9369, 1432, 5618, 9368, 653269, 22997, 18, 820, 4583, 4586, 623, 108, 10110, 389434, 23428, 57419, 9619, 5153, 27202, 596, 27092, 10590, 816, 65266, 598, 2309, 64084, 799, 9370, 30061, 23620, 6817, 143425, 5053, 5054, 152273, 1472, 147381, 8435, 3932, 7054, 2914, 7021, 5126, 225689, 5894, 5578, 11255, 111, 25924, 4753, 3781, 57580, 2475, 10396, 1050, 3779, 2899, 3778, 388, 4151, 5265, 5580, 2902, 1137, 2067, 771, 5076, 776, 301, 3303, 51052, 2264, 5925, 196883, 6833, 7031, 8825, 8456, 1234, 7380, 7248, 9215, 1237, 2257, 55908, 594855, 231, 3249, 3263, 22953, 2359, 6441, 869, 10365, 3169, 140730, 3760, 1499, 64377, 3752, 341359, 5799, 84059, 654429, 5304, 4904, 195814, 4137, 2045, 6623, 1733, 1363, 152330, 857, 8912, 124220, 10551, 8911, 6531, 2867, 3767, 120892, 3667, 7363, 9515, 7369	620	3452	16132	1.4547321795686463	4.73536239400385E-5	1.5784790471706778E-5	1.5025368571564002E-5
GOTERM_CC_ALL	GO:0031224~intrinsic component of membrane	293	32.48337028824834	8.845044913539928E-9	7494, 90134, 54102, 64090, 3084, 10893, 5733, 54490, 388336, 4897, 150, 85320, 388633, 40, 1826, 80736, 64881, 10718, 100505993, 5745, 1084, 2322, 196051, 64478, 54898, 1087, 4886, 164656, 353345, 2847, 1811, 55365, 8869, 51761, 2844, 138065, 84689, 203328, 161145, 10321, 5618, 54886, 79820, 124274, 100271846, 623, 253559, 5346, 389816, 23017, 347741, 89876, 57613, 222008, 27092, 150084, 83733, 27198, 64084, 30061, 23620, 143425, 641455, 22917, 8435, 11226, 442117, 111, 4753, 148327, 157855, 7455, 2679, 2899, 2675, 146852, 2674, 56106, 146395, 84179, 147719, 50863, 64579, 160728, 7783, 2264, 196883, 7380, 9215, 165679, 2563, 57497, 26047, 220441, 2566, 2567, 168507, 3249, 388588, 2359, 10268, 163720, 9717, 341359, 643008, 285368, 84059, 4326, 157724, 2346, 152330, 266722, 8608, 2690, 857, 125981, 8912, 8911, 2867, 10786, 7363, 7369, 7367, 89766, 7366, 9452, 728588, 5167, 10791, 1008, 1005, 340895, 6557, 1006, 728441, 338557, 8534, 196446, 2099, 489, 90993, 1524, 6966, 441027, 6967, 480, 29850, 116285, 25823, 6563, 116337, 6564, 84539, 23302, 26154, 6549, 23704, 255027, 4036, 1902, 9254, 9543, 79153, 6983, 114815, 64409, 27328, 3354, 11283, 25837, 54328, 80031, 4935, 6579, 51207, 9369, 64711, 144110, 92840, 22997, 81031, 9027, 5801, 4584, 346689, 108, 26996, 9635, 389434, 9022, 23428, 387914, 57419, 6004, 124872, 9619, 27202, 596, 27201, 598, 3118, 100127206, 112817, 799, 51802, 6817, 400935, 150000, 7434, 7433, 79570, 644672, 11122, 2914, 56967, 57828, 94160, 786, 11255, 1048, 2705, 57535, 3781, 9283, 2813, 10396, 54857, 3779, 153328, 3778, 123099, 202915, 3577, 2046, 1345, 2902, 1137, 771, 2065, 776, 341640, 390275, 57628, 6506, 8778, 6833, 2900, 6252, 79258, 1234, 400500, 1237, 9687, 51338, 60401, 388021, 11045, 22953, 57452, 1740, 92086, 56654, 3760, 1548, 64377, 1549, 3754, 56139, 3752, 6542, 5799, 25849, 654429, 1365, 9120, 195814, 554236, 11264, 2045, 1733, 2925, 56141, 1012, 8000, 54847, 6531, 3767, 56144, 3768, 56145, 57101, 3667, 9515	682	5703	17449	1.3144692071827195	5.289322896229187E-6	7.556192694879726E-7	1.3057492398438342E-5
