Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04911:Insulin secretion	15	1.662971175166297	6.480095586377456E-6	776, 816, 5578, 111, 3781, 157855, 148327, 6833, 196883, 3779, 90993, 3778, 3767, 480, 108	268	85	6596	4.343283582089553	0.00167047328197234	0.00167047328197234	0.008459639877245184
KEGG_PATHWAY	hsa04080:Neuroactive ligand-receptor interaction	28	3.1042128603104215	1.1396450786168414E-5	22953, 2914, 2359, 5618, 11255, 5733, 150, 2899, 623, 84539, 1137, 2902, 5745, 2925, 799, 23620, 2690, 1902, 1081, 4886, 2900, 3354, 7434, 7433, 2847, 2563, 2566, 2567	268	271	6596	2.5429311009528006	0.002935982605763998	0.0014690703867826782	0.014877405942725908
KEGG_PATHWAY	hsa04917:Prolactin signaling pathway	12	1.3303769401330376	8.77718399066418E-5	23533, 1432, 5894, 5618, 2309, 5604, 1154, 4790, 1081, 2099, 7054, 3717	268	69	6596	4.28033744321869	0.022391629744971886	0.007520289567457206	0.11452831615733627
KEGG_PATHWAY	hsa04725:Cholinergic synapse	15	1.662971175166297	1.1429591667583049E-4	23533, 1137, 596, 776, 816, 5578, 111, 5604, 148327, 196883, 3760, 3717, 90993, 108, 3768	268	109	6596	3.386964261262495	0.029059443906100046	0.007345397685078581	0.14911418653839048
REACTOME_PATHWAY	R-HSA-913709:R-HSA-913709	10	1.1086474501108647	2.0945779889051992E-4	4583, 64409, 4584, 11226, 4586, 57452, 442117, 727897, 4588, 283463	343	54	8780	4.740308821941475	0.10057242658460308	0.10057242658460308	0.3017093767867962
KEGG_PATHWAY	hsa05215:Prostate cancer	12	1.3303769401330376	6.398733386138722E-4	90993, 23533, 596, 5894, 5604, 4193, 1027, 4790, 5925, 148327, 1499, 2475	268	86	6596	3.4342242276987154	0.1522251295457404	0.032488562341077776	0.8321605340104288
KEGG_PATHWAY	hsa04270:Vascular smooth muscle contraction	14	1.5521064301552108	7.080044512810265E-4	10268, 776, 5320, 5894, 5578, 111, 5604, 157855, 196883, 3779, 3778, 108, 255189, 5580	268	115	6596	2.996236210253082	0.16700683558833185	0.02999589332317898	0.9203878940394761
REACTOME_PATHWAY	R-HSA-418594:R-HSA-418594	21	2.328159645232816	8.278928482467364E-4	2914, 2359, 26166, 301, 11255, 111, 5733, 27198, 1902, 196883, 4886, 150, 1234, 3354, 623, 1237, 2847, 108, 84539, 3577, 6004	343	235	8780	2.287451150673035	0.3423532098341381	0.1890457533461818	1.1875859993400795
KEGG_PATHWAY	hsa04912:GnRH signaling pathway	12	1.3303769401330376	8.579679077088912E-4	776, 1432, 5894, 816, 5578, 108, 111, 5604, 255189, 1081, 196883, 5580	268	89	6596	3.318463860472916	0.1986445981193774	0.031140641935225366	1.1143299289062991
KEGG_PATHWAY	hsa04062:Chemokine signaling pathway	18	1.9955654101995564	9.914349832089247E-4	23533, 5894, 2309, 111, 5604, 9547, 6359, 196883, 57580, 3717, 1234, 1524, 9844, 1237, 108, 4790, 3577, 5580	268	181	6596	2.4475962727797476	0.22579385932305895	0.03148338283658114	1.286642930200499
KEGG_PATHWAY	hsa04024:cAMP signaling pathway	19	2.106430155210643	0.0010370450651470413	23533, 2902, 776, 5894, 816, 111, 5733, 27198, 5604, 148327, 196883, 4886, 90993, 3354, 2867, 7434, 480, 108, 4790	268	198	6596	2.3617518468264733	0.2348600016019048	0.029306049931594136	1.3454643465535598
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	22	2.4390243902439024	0.0011273872495455753	776, 27092, 4137, 5894, 786, 1432, 5578, 3303, 5604, 2264, 9254, 8912, 5801, 8911, 10912, 2257, 3925, 255189, 4790, 6195, 1846, 7043	268	250	6596	2.165850746268657	0.25250674186605326	0.028683585594355576	1.4618793514290518
